#Compound List: 4326 found
#
Show/Hide;Label;RT;Height;Area;Ion Polarity;Base Peak;Formula;Width;Score;Cpd;Name;Hit Count;CAS ID;Reference mass;Reference Retention Time;RT Diff
True;"Cpd 28: Methyl 12,13-tetradecadienoate; C15 H26 O2; 45.471";45.471;647844;4374322;Positive;67.1;C15 H26 O2;0.453;81.02;28;Methyl 12,13-tetradecadienoate;10;1000336-33-7;238.193;;;
True;"Cpd 29: Methyl 7,8-octadecadienoate; C19 H34 O2; 46.539";46.539;550858;3668004;Positive;79.1;C19 H34 O2;0.305;75.98;29;Methyl 7,8-octadecadienoate;10;1010336-44-6;294.256;;;
True;"Cpd 30: Methyl 20-methyl-heneicosanoate; C23 H46 O2; 46.852";46.852;1828811;12036595;Positive;74.1;C23 H46 O2;0.42;70.95;30;Methyl 20-methyl-heneicosanoate;1;1000336-47-4;354.35;40.183;-6.669;
True;"Cpd 31: Methyl 7,8-octadecadienoate; C19 H34 O2; 47.289";47.289;890501;7151156;Positive;79.1;C19 H34 O2;0.407;75.13;31;Methyl 7,8-octadecadienoate;3;1010336-44-6;294.256;;;
True;"Cpd 32: Methyl 11-docosenoate; C23 H44 O2; 47.730";47.73;775232;5262946;Positive;55.1;C23 H44 O2;0.408;70.23;32;Methyl 11-docosenoate;1;1000336-23-0;352.334;41.383;-6.347;
True;Cpd 33: 48.658;48.658;803937;5367641;Positive;74.1;;0.424;;33;;0;;;;;
True;"Cpd 34: Methyl 9,10-octadecadienoate; C19 H34 O2; 49.193";49.193;880465;7824516;Positive;67.1;C19 H34 O2;0.482;76.52;34;Methyl 9,10-octadecadienoate;8;1010336-45-7;294.256;;;
True;Cpd 35: 50.442;50.442;1613697;11293256;Positive;74.1;;0.445;;35;;0;;;;;
True;Cpd 36: 51.279;51.279;708194;4773091;Positive;55.1;;0.358;;36;;0;;;;;
True;"Cpd 37: Oxacyclotetradeca-4,11-diyne; C13 H18 O; 53.509";53.509;329095;2477326;Positive;79.1;C13 H18 O;0.444;74.44;37;Oxacyclotetradeca-4,11-diyne;4;6568-32-7;190.136;;;

