#Compound List: 4326 found
#
Show/Hide;Label;RT;Height;Area;Ion Polarity;Base Peak;Formula;Width;Score;Cpd;Name;Hit Count;CAS ID;Reference mass;Reference Retention Time;RT Diff
True;"Cpd 24: cis-13-Eicosenoic acid, methyl ester; C21 H40 O2; 65.609";65.609;947855;7429239;Positive;55.1;C21 H40 O2;0.519;73.31;24;cis-13-Eicosenoic acid, methyl ester;2;69120-02-1;324.303;38.067;-27.543;
True;Cpd 25: 67.256;67.256;1052341;8132288;Positive;74.1;;0.482;;25;;0;;;;;
True;"Cpd 26: Methyl 12,13-tetradecadienoate; C15 H26 O2; 67.889";67.889;685004;5482665;Positive;67.1;C15 H26 O2;0.527;80.8;26;Methyl 12,13-tetradecadienoate;10;1000336-33-7;238.193;;;
True;"Cpd 27: Methyl 7,8-octadecadienoate; C19 H34 O2; 69.414";69.414;527121;4487599;Positive;79.1;C19 H34 O2;0.479;73.71;27;Methyl 7,8-octadecadienoate;5;1010336-44-6;294.256;;;
True;"Cpd 28: Methyl 20-methyl-heneicosanoate; C23 H46 O2; 70.152";70.152;2096770;17036266;Positive;74.1;C23 H46 O2;0.42;70.43;28;Methyl 20-methyl-heneicosanoate;1;1000336-47-4;354.35;40.183;-29.968;
True;"Cpd 29: Methyl 7,8-octadecadienoate; C19 H34 O2; 70.523";70.523;1023898;7995902;Positive;79.1;C19 H34 O2;0.474;75.65;29;Methyl 7,8-octadecadienoate;4;1010336-44-6;294.256;;;
True;"Cpd 30: Methyl 11-docosenoate; C23 H44 O2; 71.360";71.36;911269;7355984;Positive;55.1;C23 H44 O2;0.523;70.5;30;Methyl 11-docosenoate;1;1000336-23-0;352.334;41.383;-29.976;
True;Cpd 31: 72.860;72.86;1000808;7395152;Positive;74.1;;0.374;;31;;0;;;;;
True;"Cpd 32: 1,4-Methanocycloocta[d]pyridazine, 1,4,4a,5,6,9,10,10a-octahydro-11,11-dimethyl-, (1.alpha.,4.alpha.,4a.alpha.,10a.alpha.)-; C13 H20 N2; 73.214";73.214;325299;2157515;Positive;79.1;C13 H20 N2;0.247;73.18;32;1,4-Methanocycloocta[d]pyridazine, 1,4,4a,5,6,9,10,10a-octahydro-11,11-dimethyl-, (1.alpha.,4.alpha.,4a.alpha.,10a.alpha.)-;2;1000221-85-9;204.163;;;
True;"Cpd 33: Methyl 9,10-octadecadienoate; C19 H34 O2; 73.503";73.503;626391;4508955;Positive;67.1;C19 H34 O2;0.316;80.03;33;Methyl 9,10-octadecadienoate;10;1010336-45-7;294.256;;;
True;Cpd 34: 75.572;75.572;1986723;18033019;Positive;74.1;;0.544;;34;;0;;;;;
True;Cpd 35: 76.718;76.718;918966;7788493;Positive;55.1;;0.544;;35;;0;;;;;
True;"Cpd 36: Oxacyclotetradeca-4,11-diyne; C13 H18 O; 79.768";79.768;234861;2055359;Positive;79.1;C13 H18 O;0.552;75.51;36;Oxacyclotetradeca-4,11-diyne;3;6568-32-7;190.136;;;
True;Cpd 37: 81.388;81.388;44901;331266;Positive;73.07;;0.486;;37;;0;;;;;

