#Compound List: 4326 found
#
Show/Hide;Label;RT;Height;Area;Ion Polarity;Base Peak;Formula;Width;Score;Cpd;Name;Hit Count;CAS ID;Reference mass;Reference Retention Time;RT Diff
True;"Cpd 18: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 34.235";34.234;832092;3962872;Positive;55.1;C19 H36 O2;0.246;72.8;18;13-Octadecenoic acid, methyl ester;4;56554-47-3;296.272;34.75;0.516;
True;"Cpd 19: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 34.492";34.492;1732695;8521270;Positive;55.1;C19 H36 O2;0.313;74;19;13-Octadecenoic acid, methyl ester;6;56554-47-3;296.272;34.75;0.258;
True;"Cpd 20: Methyl 9,10-octadecadienoate; C19 H34 O2; 35.162";35.162;729120;3225413;Positive;67.1;C19 H34 O2;0.157;88;20;Methyl 9,10-octadecadienoate;10;1010336-45-7;294.256;;;
True;Cpd 21: 35.305;35.305;1926791;10069211;Positive;74.1;;0.297;;21;;0;;;;;
True;"Cpd 22: Methyl 9,10-octadecadienoate; C19 H34 O2; 35.743";35.743;693147;3458493;Positive;67.1;C19 H34 O2;0.291;88.67;22;Methyl 9,10-octadecadienoate;10;1010336-45-7;294.256;;;
True;"Cpd 23: Methyl 7,8-octadecadienoate; C19 H34 O2; 36.625";36.625;599988;3085243;Positive;79.1;C19 H34 O2;0.231;72.67;23;Methyl 7,8-octadecadienoate;7;1010336-44-6;294.256;;;
True;"Cpd 24: Methyl 18-methylnonadecanoate; C21 H42 O2; 36.842";36.842;2102871;10522844;Positive;74.1;C21 H42 O2;0.317;81.47;24;Methyl 18-methylnonadecanoate;3;1000424-52-4;326.318;36.867;0.024;
True;"Cpd 25: Methyl 8,9-octadecadienoate; C19 H34 O2; 37.198";37.198;584650;2868449;Positive;79.1;C19 H34 O2;0.26;75.45;25;Methyl 8,9-octadecadienoate;8;1000336-45-0;294.256;;;
True;"Cpd 26: cis-13-Eicosenoic acid, methyl ester; C21 H40 O2; 37.565";37.565;908982;4770097;Positive;55.1;C21 H40 O2;0.363;74.29;26;cis-13-Eicosenoic acid, methyl ester;2;69120-02-1;324.303;38.067;0.502;
True;Cpd 27: 38.303;38.303;1020867;5276057;Positive;74.1;;0.338;;27;;0;;;;;
True;"Cpd 28: Methyl 12,13-tetradecadienoate; C15 H26 O2; 38.752";38.752;731096;3972314;Positive;67.1;C15 H26 O2;0.371;80.81;28;Methyl 12,13-tetradecadienoate;10;1000336-33-7;238.193;;;
True;"Cpd 29: Methyl 7,8-octadecadienoate; C19 H34 O2; 39.577";39.577;635382;2967848;Positive;79.1;C19 H34 O2;0.169;78.28;29;Methyl 7,8-octadecadienoate;10;1010336-44-6;294.256;;;
True;"Cpd 30: Methyl 20-methyl-heneicosanoate; C23 H46 O2; 39.737";39.737;2209982;11844184;Positive;74.1;C23 H46 O2;0.313;70.52;30;Methyl 20-methyl-heneicosanoate;1;1000336-47-4;354.35;40.183;0.446;
True;"Cpd 31: Methyl 7,8-octadecadienoate; C19 H34 O2; 40.158";40.158;823598;6288296;Positive;79.1;C19 H34 O2;0.29;74.6;31;Methyl 7,8-octadecadienoate;6;1010336-44-6;294.256;;;
True;Cpd 32: 40.422;40.422;910261;4487444;Positive;55.1;;0.258;;32;;0;;;;;
True;Cpd 33: 41.089;41.089;992401;5460599;Positive;74.1;;0.346;;33;;0;;;;;
True;"Cpd 34: Methyl 8,9-octadecadienoate; C19 H34 O2; 41.547";41.547;1269268;7481577;Positive;67.1;C19 H34 O2;0.383;77.5;34;Methyl 8,9-octadecadienoate;10;1000336-45-0;294.256;;;
True;Cpd 35: 42.425;42.425;2054448;11294060;Positive;74.1;;0.35;;35;;0;;;;;
True;Cpd 36: 43.080;43.08;868340;5402778;Positive;55.1;;0.366;;36;;0;;;;;
True;"Cpd 37: Oxacyclotetradeca-4,11-diyne; C13 H18 O; 44.832";44.832;400744;2495024;Positive;79.1;C13 H18 O;0.428;74.75;37;Oxacyclotetradeca-4,11-diyne;4;6568-32-7;190.136;;;

