#Compound List: 4326 found
#
Show/Hide;Label;RT;Height;Area;Ion Polarity;Base Peak;Formula;Width;Score;Cpd;Name;Hit Count;CAS ID;Reference mass;Reference Retention Time;RT Diff
True;"Cpd 14: 1-Hexadecanaminium, N,N,N-trimethyl-, octadecanoate; C37 H77 N O2; 14.116";14.116;2165357;4743806;Positive;74.1;C37 H77 N O2;0.152;71.64;14;1-Hexadecanaminium, N,N,N-trimethyl-, octadecanoate;2;124-23-2;567.595;;;
True;"Cpd 15: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 14.339";14.339;1000235;2225562;Positive;55.1;C19 H36 O2;0.124;73.5;15;13-Octadecenoic acid, methyl ester;1;56554-47-3;296.272;34.75;20.411;
True;"Cpd 16: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 14.459";14.459;2010938;4487946;Positive;55.1;C19 H36 O2;0.169;74.02;16;13-Octadecenoic acid, methyl ester;6;56554-47-3;296.272;34.75;20.291;
True;"Cpd 17: Methyl 9,10-octadecadienoate; C19 H34 O2; 14.706";14.706;949013;2032844;Positive;67.1;C19 H34 O2;0.143;88.38;17;Methyl 9,10-octadecadienoate;10;1010336-45-7;294.256;;;
True;"Cpd 18: Methyl 9,10-octadecadienoate; C19 H34 O2; 14.978";14.978;894932;1956890;Positive;67.1;C19 H34 O2;0.168;88.74;18;Methyl 9,10-octadecadienoate;10;1010336-45-7;294.256;;;
True;Cpd 19: 15.349;15.349;3200546;7233873;Positive;74.1;;0.177;;19;;0;;;;;
True;"Cpd 20: Methyl 8,9-octadecadienoate; C19 H34 O2; 15.576";15.576;806635;1746430;Positive;79.1;C19 H34 O2;0.099;75.07;20;Methyl 8,9-octadecadienoate;10;1000336-45-0;294.256;;;
True;"Cpd 21: cis-13-Eicosenoic acid, methyl ester; C21 H40 O2; 15.670";15.67;1092075;2493061;Positive;55.1;C21 H40 O2;0.148;74.16;21;cis-13-Eicosenoic acid, methyl ester;2;69120-02-1;324.303;38.067;22.396;
True;Cpd 22: 15.926;15.926;1224958;2651174;Positive;74.1;;0.144;;22;;0;;;;;
True;"Cpd 23: Methyl 12,13-tetradecadienoate; C15 H26 O2; 16.165";16.165;957964;2121975;Positive;67.1;C15 H26 O2;0.161;79.51;23;Methyl 12,13-tetradecadienoate;10;1000336-33-7;238.193;;;
True;Cpd 24: 16.507;16.507;2817139;7824737;Positive;74.1;;0.206;;24;;0;;;;;
True;"Cpd 25: Methyl 8,9-octadecadienoate; C19 H34 O2; 16.746";16.746;793794;1751829;Positive;79.1;C19 H34 O2;0.07;75.18;25;Methyl 8,9-octadecadienoate;8;1000336-45-0;294.256;;;
True;Cpd 26: 16.816;16.816;1444274;4586916;Positive;55.1;;0.185;;26;;0;;;;;
True;Cpd 27: 17.072;17.072;1146746;2850465;Positive;74.1;;0.174;;27;;0;;;;;
True;"Cpd 28: Methyl 12,13-tetradecadienoate; C15 H26 O2; 17.336";17.336;868021;2200181;Positive;67.1;C15 H26 O2;0.109;76.6;28;Methyl 12,13-tetradecadienoate;9;1000336-33-7;238.193;;;
True;"Cpd 29: 1,4-Methanocycloocta[d]pyridazine, 1,4,4a,5,6,9,10,10a-octahydro-11,11-dimethyl-, (1.alpha.,4.alpha.,4a.alpha.,10a.alpha.)-; C13 H20 N2; 17.435";17.435;633780;1735705;Positive;79.1;C13 H20 N2;0.157;74.84;29;1,4-Methanocycloocta[d]pyridazine, 1,4,4a,5,6,9,10,10a-octahydro-11,11-dimethyl-, (1.alpha.,4.alpha.,4a.alpha.,10a.alpha.)-;3;1000221-85-9;204.163;;;
True;"Cpd 30: Tetracosanoic acid, methyl ester; C25 H50 O2; 17.678";17.678;2102388;5935078;Positive;74.1;C25 H50 O2;0.194;71.08;30;Tetracosanoic acid, methyl ester;1;2442-49-1;382.381;44.567;26.889;
True;Cpd 31: 18.020;18.02;938643;2875245;Positive;55.1;;0.21;;31;;0;;;;;
True;"Cpd 32: Oxacyclotetradeca-4,11-diyne; C13 H18 O; 19.096";19.096;460095;1579528;Positive;79.1;C13 H18 O;0.223;75.42;32;Oxacyclotetradeca-4,11-diyne;5;6568-32-7;190.136;;;

