#Compound List: 4326 found
#
Show/Hide;Label;RT;Height;Area;Ion Polarity;Base Peak;Formula;Width;Score;Cpd;Name;Hit Count;CAS ID;Reference mass;Reference Retention Time;RT Diff
True;"Cpd 16: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 15.465";15.465;3984069;10448042;Positive;55.1;C19 H36 O2;0.177;73.54;16;13-Octadecenoic acid, methyl ester;7;56554-47-3;296.272;34.75;19.285;
True;Cpd 17: 15.778;15.778;4534231;15757219;Positive;74.1;;0.227;;17;;0;;;;;
True;"Cpd 18: Methyl 9,10-octadecadienoate; C19 H34 O2; 16.042";16.042;1677281;4323002;Positive;67.1;C19 H34 O2;0.171;89.24;18;Methyl 9,10-octadecadienoate;10;1010336-45-7;294.256;;;
True;Cpd 19: 16.454;16.454;6233993;16314337;Positive;74.1;;0.181;;19;;0;;;;;
True;"Cpd 20: Methyl 8,9-octadecadienoate; C19 H34 O2; 16.705";16.705;1412213;3608785;Positive;79.1;C19 H34 O2;0.12;75.57;20;Methyl 8,9-octadecadienoate;7;1000336-45-0;294.256;;;
True;"Cpd 21: cis-13-Eicosenoic acid, methyl ester; C21 H40 O2; 16.808";16.808;2148363;5753581;Positive;55.1;C21 H40 O2;0.193;74.63;21;cis-13-Eicosenoic acid, methyl ester;2;69120-02-1;324.303;38.067;21.258;
True;Cpd 22: 17.097;17.097;2438293;6443783;Positive;74.1;;0.181;;22;;0;;;;;
True;"Cpd 23: Methyl 9,10-octadecadienoate; C19 H34 O2; 17.357";17.357;1840872;4886843;Positive;67.1;C19 H34 O2;0.196;80.38;23;Methyl 9,10-octadecadienoate;10;1010336-45-7;294.256;;;
True;Cpd 24: 17.732;17.732;6003242;18362630;Positive;74.1;;0.217;;24;;0;;;;;
True;"Cpd 25: Methyl 8,9-octadecadienoate; C19 H34 O2; 17.979";17.979;1625228;3857032;Positive;79.1;C19 H34 O2;0.078;74.06;25;Methyl 8,9-octadecadienoate;7;1000336-45-0;294.256;;;
True;"Cpd 26: Methyl 8,9-octadecadienoate; C19 H34 O2; 18.061";18.061;2888160;11336951;Positive;55.1;C19 H34 O2;0.206;71.33;26;Methyl 8,9-octadecadienoate;3;1000336-45-0;294.256;;;
True;Cpd 27: 18.329;18.329;2334320;6729792;Positive;74.1;;0.206;;27;;0;;;;;
True;"Cpd 28: Methyl 12,13-tetradecadienoate; C15 H26 O2; 18.608";18.608;1737556;4941643;Positive;67.1;C15 H26 O2;0.107;77.43;28;Methyl 12,13-tetradecadienoate;8;1000336-33-7;238.193;;;
True;"Cpd 29: 1,4-Methanocycloocta[d]pyridazine, 1,4,4a,5,6,9,10,10a-octahydro-11,11-dimethyl-, (1.alpha.,4.alpha.,4a.alpha.,10a.alpha.)-; C13 H20 N2; 18.704";18.704;1252553;4174096;Positive;79.1;C13 H20 N2;0.194;73.85;29;1,4-Methanocycloocta[d]pyridazine, 1,4,4a,5,6,9,10,10a-octahydro-11,11-dimethyl-, (1.alpha.,4.alpha.,4a.alpha.,10a.alpha.)-;2;1000221-85-9;204.163;;;
True;Cpd 30: 18.968;18.968;4260426;13744815;Positive;74.1;;0.216;;30;;0;;;;;
True;Cpd 31: 19.327;19.327;1873161;6538859;Positive;55.1;;0.235;;31;;0;;;;;
True;Cpd 32: 19.793;19.793;67872;220470;Positive;149;;0.145;;32;;0;;;;;
True;"Cpd 33: Oxacyclotetradeca-4,11-diyne; C13 H18 O; 20.436";20.436;789803;3406932;Positive;79.1;C13 H18 O;0.28;74.36;33;Oxacyclotetradeca-4,11-diyne;4;6568-32-7;190.136;;;

