#Compound List: 4326 found
#
Show/Hide;Label;RT;Height;Area;Ion Polarity;Base Peak;Formula;Width;Score;Cpd;Name;Hit Count;CAS ID;Reference mass;Reference Retention Time;RT Diff
True;"Cpd 30: Methyl 7,8-octadecadienoate; C19 H34 O2; 25.824";25.824;1149947;4148641;Positive;79.1;C19 H34 O2;0.091;73.19;30;Methyl 7,8-octadecadienoate;2;1010336-44-6;294.256;;;
True;Cpd 31: 25.931;25.931;1530711;5906720;Positive;55.1;;0.227;;31;;0;;;;;
True;Cpd 32: 26.348;26.348;1556510;5761930;Positive;74.1;;0.246;;32;;0;;;;;
True;"Cpd 33: Methyl 9,10-octadecadienoate; C19 H34 O2; 26.694";26.694;1253523;3857654;Positive;67.1;C19 H34 O2;0.107;78.23;33;Methyl 9,10-octadecadienoate;10;1010336-45-7;294.256;;;
True;"Cpd 34: 1,4-Methanocycloocta[d]pyridazine, 1,4,4a,5,6,9,10,10a-octahydro-11,11-dimethyl-, (1.alpha.,4.alpha.,4a.alpha.,10a.alpha.)-; C13 H20 N2; 26.764";26.764;1065466;4365536;Positive;79.1;C13 H20 N2;0.227;72.88;34;1,4-Methanocycloocta[d]pyridazine, 1,4,4a,5,6,9,10,10a-octahydro-11,11-dimethyl-, (1.alpha.,4.alpha.,4a.alpha.,10a.alpha.)-;1;1000221-85-9;204.163;;;
True;Cpd 35: 27.234;27.234;3166240;11872510;Positive;74.1;;0.247;;35;;0;;;;;
True;Cpd 36: 27.694;27.694;1398654;5499844;Positive;55.1;;0.241;;36;;0;;;;;
True;Cpd 37: 28.050;28.05;59573;192827;Positive;149;;0.119;;37;;0;;;;;
True;"Cpd 38: Oxacyclotetradeca-4,11-diyne; C13 H18 O; 28.965";28.965;720938;3113354;Positive;79.1;C13 H18 O;0.297;73.68;38;Oxacyclotetradeca-4,11-diyne;3;6568-32-7;190.136;;;

