#Compound List: 4326 found
#
Show/Hide;Label;RT;Height;Area;Ion Polarity;Base Peak;Formula;Width;Score;Cpd;Name;Hit Count;CAS ID;Reference mass;Reference Retention Time;RT Diff
True;"Cpd 22: Methyl 8,9-octadecadienoate; C19 H34 O2; 18.578";18.578;803355;1799472;Positive;79.1;C19 H34 O2;0.102;75.06;22;Methyl 8,9-octadecadienoate;9;1000336-45-0;294.256;;;
True;"Cpd 23: cis-13-Eicosenoic acid, methyl ester; C21 H40 O2; 18.668";18.668;1132644;2649255;Positive;55.1;C21 H40 O2;0.165;73.85;23;cis-13-Eicosenoic acid, methyl ester;2;69120-02-1;324.303;38.067;19.398;
True;Cpd 24: 18.924;18.924;1273076;2911311;Positive;74.1;;0.169;;24;;0;;;;;
True;"Cpd 25: Methyl 12,13-tetradecadienoate; C15 H26 O2; 19.167";19.167;954938;2254886;Positive;67.1;C15 H26 O2;0.169;78.63;25;Methyl 12,13-tetradecadienoate;10;1000336-33-7;238.193;;;
True;Cpd 26: 19.509;19.509;2917737;8303544;Positive;74.1;;0.21;;26;;0;;;;;
True;"Cpd 27: Methyl 8,9-octadecadienoate; C19 H34 O2; 19.744";19.744;786415;1696243;Positive;79.1;C19 H34 O2;0.073;74.65;27;Methyl 8,9-octadecadienoate;8;1000336-45-0;294.256;;;
True;Cpd 28: 19.818;19.818;1495940;4893482;Positive;55.1;;0.19;;28;;0;;;;;
True;Cpd 29: 20.074;20.074;1204606;3109959;Positive;74.1;;0.177;;29;;0;;;;;
True;"Cpd 30: Methyl 12,13-tetradecadienoate; C15 H26 O2; 20.338";20.338;873251;2238332;Positive;67.1;C15 H26 O2;0.107;75.5;30;Methyl 12,13-tetradecadienoate;9;1000336-33-7;238.193;;;
True;"Cpd 31: 1,4-Methanocycloocta[d]pyridazine, 1,4,4a,5,6,9,10,10a-octahydro-11,11-dimethyl-, (1.alpha.,4.alpha.,4a.alpha.,10a.alpha.)-; C13 H20 N2; 20.437";20.437;587333;1645464;Positive;79.1;C13 H20 N2;0.169;74.97;31;1,4-Methanocycloocta[d]pyridazine, 1,4,4a,5,6,9,10,10a-octahydro-11,11-dimethyl-, (1.alpha.,4.alpha.,4a.alpha.,10a.alpha.)-;2;1000221-85-9;204.163;;;
True;"Cpd 32: Tetracosanoic acid, methyl ester; C25 H50 O2; 20.680";20.68;2183522;6354302;Positive;74.1;C25 H50 O2;0.19;71.96;32;Tetracosanoic acid, methyl ester;1;2442-49-1;382.381;44.567;23.887;
True;Cpd 33: 21.022;21.022;959430;2997617;Positive;55.1;;0.214;;33;;0;;;;;
True;"Cpd 34: Oxacyclotetradeca-4,11-diyne; C13 H18 O; 22.102";22.102;419605;1491511;Positive;79.1;C13 H18 O;0.218;74.14;34;Oxacyclotetradeca-4,11-diyne;3;6568-32-7;190.136;;;

