#Compound List: 4326 found
#
Show/Hide;Label;RT;Height;Area;Ion Polarity;Base Peak;Formula;Width;Score;Cpd;Name;Hit Count;CAS ID;Reference mass;Reference Retention Time;RT Diff
True;"Cpd 26: cis-13-Eicosenoic acid, methyl ester; C21 H40 O2; 60.545";60.545;531794;4619746;Positive;55.1;C21 H40 O2;0.552;71.88;26;cis-13-Eicosenoic acid, methyl ester;1;69120-02-1;324.303;38.067;-22.479;
True;Cpd 27: 62.182;62.182;613102;5225017;Positive;74.1;;0.556;;27;;0;;;;;
True;"Cpd 28: Methyl 12,13-tetradecadienoate; C15 H26 O2; 62.833";62.833;448671;3993910;Positive;67.1;C15 H26 O2;0.588;80.51;28;Methyl 12,13-tetradecadienoate;10;1000336-33-7;238.193;;;
True;"Cpd 29: Methyl 7,8-octadecadienoate; C19 H34 O2; 64.362";64.362;380518;3414068;Positive;79.1;C19 H34 O2;0.564;76.02;29;Methyl 7,8-octadecadienoate;9;1010336-44-6;294.256;;;
True;Cpd 30: 65.059;65.059;1334311;11423377;Positive;74.1;;0.429;;30;;0;;;;;
True;"Cpd 31: Methyl 7,8-octadecadienoate; C19 H34 O2; 65.467";65.467;777640;6711059;Positive;79.1;C19 H34 O2;0.495;73.89;31;Methyl 7,8-octadecadienoate;2;1010336-44-6;294.256;;;
True;Cpd 32: 66.283;66.283;575753;5198013;Positive;55.1;;0.602;;32;;0;;;;;
True;Cpd 33: 67.775;67.775;602697;4853268;Positive;74.1;;0.396;;33;;0;;;;;
True;"Cpd 34: 1,4-Methanocycloocta[d]pyridazine, 1,4,4a,5,6,9,10,10a-octahydro-11,11-dimethyl-, (1.alpha.,4.alpha.,4a.alpha.,10a.alpha.)-; C13 H20 N2; 68.163";68.163;302012;2372713;Positive;79.1;C13 H20 N2;0.268;73.52;34;1,4-Methanocycloocta[d]pyridazine, 1,4,4a,5,6,9,10,10a-octahydro-11,11-dimethyl-, (1.alpha.,4.alpha.,4a.alpha.,10a.alpha.)-;2;1000221-85-9;204.163;;;
True;"Cpd 35: Methyl 12,13-tetradecadienoate; C15 H26 O2; 68.439";68.439;476483;4218729;Positive;67.1;C15 H26 O2;0.444;80.6;35;Methyl 12,13-tetradecadienoate;10;1000336-33-7;238.193;;;
True;Cpd 36: 70.463;70.463;1261194;11069915;Positive;74.1;;0.497;;36;;0;;;;;
True;Cpd 37: 71.638;71.638;561526;5456777;Positive;55.1;;0.639;;37;;0;;;;;
True;"Cpd 38: Oxacyclotetradeca-4,11-diyne; C13 H18 O; 74.713";74.713;272697;2647847;Positive;79.1;C13 H18 O;0.658;75.7;38;Oxacyclotetradeca-4,11-diyne;4;6568-32-7;190.136;;;

