#Compound List: 4326 found
#
Show/Hide;Label;RT;Height;Area;Ion Polarity;Base Peak;Formula;Width;Score;Cpd;Name;Hit Count;CAS ID;Reference mass;Reference Retention Time;RT Diff
True;"Cpd 24: Methyl 8,9-octadecadienoate; C19 H34 O2; 27.259";27.259;872272;3515033;Positive;79.1;C19 H34 O2;0.212;76.09;24;Methyl 8,9-octadecadienoate;10;1000336-45-0;294.256;;;
True;"Cpd 25: cis-13-Eicosenoic acid, methyl ester; C21 H40 O2; 27.527";27.527;1382500;5769286;Positive;55.1;C21 H40 O2;0.265;73.68;25;cis-13-Eicosenoic acid, methyl ester;2;69120-02-1;324.303;38.067;10.54;
True;Cpd 26: 28.096;28.096;1588678;6746080;Positive;74.1;;0.283;;26;;0;;;;;
True;"Cpd 27: Methyl 9,10-octadecadienoate; C19 H34 O2; 28.488";28.488;1163610;5064350;Positive;67.1;C19 H34 O2;0.305;80.68;27;Methyl 9,10-octadecadienoate;10;1010336-45-7;294.256;;;
True;"Cpd 28: Methyl 7,8-octadecadienoate; C19 H34 O2; 29.155";29.155;1013389;3276438;Positive;79.1;C19 H34 O2;0.107;77.98;28;Methyl 7,8-octadecadienoate;10;1010336-44-6;294.256;;;
True;"Cpd 29: Methyl 20-methyl-heneicosanoate; C23 H46 O2; 29.242";29.242;3450018;15616193;Positive;74.1;C23 H46 O2;0.26;70.12;29;Methyl 20-methyl-heneicosanoate;1;1000336-47-4;354.35;40.183;10.941;
True;"Cpd 30: Methyl 8,9-octadecadienoate; C19 H34 O2; 29.584";29.584;1049983;3247113;Positive;79.1;C19 H34 O2;0.092;74.59;30;Methyl 8,9-octadecadienoate;8;1000336-45-0;294.256;;;
True;"Cpd 31: Methyl 7,8-octadecadienoate; C19 H34 O2; 29.642";29.642;1157656;5018905;Positive;79.1;C19 H34 O2;0.132;73.51;31;Methyl 7,8-octadecadienoate;2;1010336-44-6;294.256;;;
True;"Cpd 32: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 29.803";29.803;1517786;6883060;Positive;55.1;C16 H30 O2;0.289;70.86;32;Methyl (Z)-10-pentadecenoate;1;1000426-92-2;254.225;29.783;-0.019;
True;Cpd 33: 30.320;30.32;1634803;7146081;Positive;74.1;;0.284;;33;;0;;;;;
True;"Cpd 34: Methyl 9,10-octadecadienoate; C19 H34 O2; 30.714";30.714;1313323;9453292;Positive;67.1;C19 H34 O2;0.392;77.54;34;Methyl 9,10-octadecadienoate;8;1010336-45-7;294.256;;;
True;Cpd 35: 31.390;31.39;3233467;14673930;Positive;74.1;;0.289;;35;;0;;;;;
True;Cpd 36: 31.924;31.924;1453327;6640058;Positive;55.1;;0.284;;36;;0;;;;;
True;Cpd 37: 32.235;32.235;62521;226666;Positive;149;;0.14;;37;;0;;;;;
True;"Cpd 38: Oxacyclotetradeca-4,11-diyne; C13 H18 O; 33.385";33.385;699943;3458135;Positive;79.1;C13 H18 O;0.329;75;38;Oxacyclotetradeca-4,11-diyne;4;6568-32-7;190.136;;;

