#Compound List: 4326 found
#
Show/Hide;Label;RT;Height;Area;Ion Polarity;Base Peak;Formula;Width;Score;Cpd;Name;Hit Count;CAS ID;Reference mass;Reference Retention Time;RT Diff
True;Cpd 15: 23.661;23.661;1346058;4841357;Positive;74.1;;0.268;;15;;0;;;;;
True;"Cpd 16: Methyl 9-heptadecenoate or 9-17:1; C18 H34 O2; 24.324";24.324;1245769;4667939;Positive;55.1;C18 H34 O2;0.247;73.39;16;Methyl 9-heptadecenoate or 9-17:1;3;1000336-38-0;282.256;33.1;8.776;
True;"Cpd 17: Methyl stearate; C19 H38 O2; 24.779";24.779;2997284;10685206;Positive;74.1;C19 H38 O2;0.247;71.2;17;Methyl stearate;1;112-61-8;298.287;34.617;9.837;
True;"Cpd 18: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 25.140";25.14;1301201;4621819;Positive;55.1;C19 H36 O2;0.171;73.95;18;13-Octadecenoic acid, methyl ester;5;56554-47-3;296.272;34.75;9.61;
True;"Cpd 19: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 25.325";25.325;2738301;9938812;Positive;55.1;C19 H36 O2;0.243;73.47;19;13-Octadecenoic acid, methyl ester;7;56554-47-3;296.272;34.75;9.425;
True;"Cpd 20: Methyl 9,10-octadecadienoate; C19 H34 O2; 25.760";25.76;1174833;3434382;Positive;67.1;C19 H34 O2;0.099;88.59;20;Methyl 9,10-octadecadienoate;10;1010336-45-7;294.256;;;
True;Cpd 21: 25.834;25.834;3096313;11659045;Positive;74.1;;0.223;;21;;0;;;;;
True;"Cpd 22: Methyl 9,10-octadecadienoate; C19 H34 O2; 26.176";26.176;1122662;4095196;Positive;67.1;C19 H34 O2;0.256;89.41;22;Methyl 9,10-octadecadienoate;10;1010336-45-7;294.256;;;
True;"Cpd 23: Methyl 7,8-octadecadienoate; C19 H34 O2; 26.778";26.778;970686;2803485;Positive;79.1;C19 H34 O2;0.099;72.9;23;Methyl 7,8-octadecadienoate;8;1010336-44-6;294.256;;;
True;Cpd 24: 26.852;26.852;3323677;12760107;Positive;74.1;;0.247;;24;;0;;;;;
True;"Cpd 25: Methyl 8,9-octadecadienoate; C19 H34 O2; 27.157";27.157;935024;3403921;Positive;79.1;C19 H34 O2;0.195;76.35;25;Methyl 8,9-octadecadienoate;10;1000336-45-0;294.256;;;
True;"Cpd 26: cis-13-Eicosenoic acid, methyl ester; C21 H40 O2; 27.363";27.363;1404140;5309169;Positive;55.1;C21 H40 O2;0.268;74.33;26;cis-13-Eicosenoic acid, methyl ester;2;69120-02-1;324.303;38.067;10.704;
True;Cpd 27: 27.825;27.825;1557916;5861771;Positive;74.1;;0.247;;27;;0;;;;;
True;"Cpd 28: Methyl 12,13-tetradecadienoate; C15 H26 O2; 28.175";28.175;1169724;4322468;Positive;67.1;C15 H26 O2;0.232;80.52;28;Methyl 12,13-tetradecadienoate;10;1000336-33-7;238.193;;;
True;Cpd 29: 28.773;28.773;3664691;16321675;Positive;74.1;;0.301;;29;;0;;;;;
True;"Cpd 30: Methyl 8,9-octadecadienoate; C19 H34 O2; 29.094";29.094;1052333;2943367;Positive;79.1;C19 H34 O2;0.081;75.66;30;Methyl 8,9-octadecadienoate;8;1000336-45-0;294.256;;;
True;"Cpd 31: Methyl 7,8-octadecadienoate; C19 H34 O2; 29.152";29.152;1126368;4210253;Positive;79.1;C19 H34 O2;0.091;73.76;31;Methyl 7,8-octadecadienoate;2;1010336-44-6;294.256;;;
True;Cpd 32: 29.255;29.255;1482098;6114580;Positive;55.1;;0.268;;32;;0;;;;;
True;Cpd 33: 29.671;29.671;1473980;5824494;Positive;74.1;;0.259;;33;;0;;;;;
True;"Cpd 34: Methyl 12,13-tetradecadienoate; C15 H26 O2; 30.018";30.018;1152980;3540365;Positive;67.1;C15 H26 O2;0.1;78.37;34;Methyl 12,13-tetradecadienoate;10;1000336-33-7;238.193;;;
True;"Cpd 35: 1,4-Methanocycloocta[d]pyridazine, 1,4,4a,5,6,9,10,10a-octahydro-11,11-dimethyl-, (1.alpha.,4.alpha.,4a.alpha.,10a.alpha.)-; C13 H20 N2; 30.088";30.088;947978;3803048;Positive;79.1;C13 H20 N2;0.185;71.69;35;1,4-Methanocycloocta[d]pyridazine, 1,4,4a,5,6,9,10,10a-octahydro-11,11-dimethyl-, (1.alpha.,4.alpha.,4a.alpha.,10a.alpha.)-;2;1000221-85-9;204.163;;;
True;Cpd 36: 30.562;30.562;2915591;11713325;Positive;74.1;;0.257;;36;;0;;;;;
True;Cpd 37: 31.020;31.02;1280359;5468228;Positive;55.1;;0.276;;37;;0;;;;;
True;Cpd 38: 31.378;31.378;59304;212093;Positive;149;;0.133;;38;;0;;;;;
True;"Cpd 39: Oxacyclotetradeca-4,11-diyne; C13 H18 O; 32.293";32.293;613086;2907977;Positive;79.1;C13 H18 O;0.317;73.72;39;Oxacyclotetradeca-4,11-diyne;2;6568-32-7;190.136;;;

